Doença,Código CID-10
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y58.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y59.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y59.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y59.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y59.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y59.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y59.9
Eventos (fatos) cuja intenção é indeterminada,Y10.0
Eventos (fatos) cuja intenção é indeterminada,Y10.1
Eventos (fatos) cuja intenção é indeterminada,Y10.2
Eventos (fatos) cuja intenção é indeterminada,Y10.3
Eventos (fatos) cuja intenção é indeterminada,Y10.4
Eventos (fatos) cuja intenção é indeterminada,Y10.5
Eventos (fatos) cuja intenção é indeterminada,Y10.6
Eventos (fatos) cuja intenção é indeterminada,Y10.7
Eventos (fatos) cuja intenção é indeterminada,Y10.8
Eventos (fatos) cuja intenção é indeterminada,Y10.9
Eventos (fatos) cuja intenção é indeterminada,Y11.0
Eventos (fatos) cuja intenção é indeterminada,Y11.1
Eventos (fatos) cuja intenção é indeterminada,Y11.2
Eventos (fatos) cuja intenção é indeterminada,Y11.3
Eventos (fatos) cuja intenção é indeterminada,Y11.4
Eventos (fatos) cuja intenção é indeterminada,Y11.5
Eventos (fatos) cuja intenção é indeterminada,Y11.6
Eventos (fatos) cuja intenção é indeterminada,Y11.7
Eventos (fatos) cuja intenção é indeterminada,Y11.8
Eventos (fatos) cuja intenção é indeterminada,Y11.9
Eventos (fatos) cuja intenção é indeterminada,Y12.0
Eventos (fatos) cuja intenção é indeterminada,Y12.1
Eventos (fatos) cuja intenção é indeterminada,Y12.2
Eventos (fatos) cuja intenção é indeterminada,Y12.3
Eventos (fatos) cuja intenção é indeterminada,Y12.4
Eventos (fatos) cuja intenção é indeterminada,Y12.5
Eventos (fatos) cuja intenção é indeterminada,Y12.6
Eventos (fatos) cuja intenção é indeterminada,Y12.7
Eventos (fatos) cuja intenção é indeterminada,Y12.8
Eventos (fatos) cuja intenção é indeterminada,Y12.9
Eventos (fatos) cuja intenção é indeterminada,Y13.0
Eventos (fatos) cuja intenção é indeterminada,Y13.1
Eventos (fatos) cuja intenção é indeterminada,Y13.2
Eventos (fatos) cuja intenção é indeterminada,Y13.3
Eventos (fatos) cuja intenção é indeterminada,Y13.4
Eventos (fatos) cuja intenção é indeterminada,Y13.5
Eventos (fatos) cuja intenção é indeterminada,Y13.6
Eventos (fatos) cuja intenção é indeterminada,Y13.7
Eventos (fatos) cuja intenção é indeterminada,Y13.8
Eventos (fatos) cuja intenção é indeterminada,Y13.9
Eventos (fatos) cuja intenção é indeterminada,Y14.0
Eventos (fatos) cuja intenção é indeterminada,Y14.1
Eventos (fatos) cuja intenção é indeterminada,Y14.2
Eventos (fatos) cuja intenção é indeterminada,Y14.3
Eventos (fatos) cuja intenção é indeterminada,Y14.4
Eventos (fatos) cuja intenção é indeterminada,Y14.5
Eventos (fatos) cuja intenção é indeterminada,Y14.6
Eventos (fatos) cuja intenção é indeterminada,Y14.7
Eventos (fatos) cuja intenção é indeterminada,Y14.8
Eventos (fatos) cuja intenção é indeterminada,Y14.9
Eventos (fatos) cuja intenção é indeterminada,Y15.0
Eventos (fatos) cuja intenção é indeterminada,Y15.1
Eventos (fatos) cuja intenção é indeterminada,Y15.2
Eventos (fatos) cuja intenção é indeterminada,Y15.3
Eventos (fatos) cuja intenção é indeterminada,Y15.4
Eventos (fatos) cuja intenção é indeterminada,Y15.5
Eventos (fatos) cuja intenção é indeterminada,Y15.6
Eventos (fatos) cuja intenção é indeterminada,Y15.7
Eventos (fatos) cuja intenção é indeterminada,Y15.8
Eventos (fatos) cuja intenção é indeterminada,Y15.9
Eventos (fatos) cuja intenção é indeterminada,Y16.0
Eventos (fatos) cuja intenção é indeterminada,Y16.1
Eventos (fatos) cuja intenção é indeterminada,Y16.2
Eventos (fatos) cuja intenção é indeterminada,Y16.3
Eventos (fatos) cuja intenção é indeterminada,Y16.4
Eventos (fatos) cuja intenção é indeterminada,Y16.5
Eventos (fatos) cuja intenção é indeterminada,Y16.6
Eventos (fatos) cuja intenção é indeterminada,Y16.7
Eventos (fatos) cuja intenção é indeterminada,Y16.8
Eventos (fatos) cuja intenção é indeterminada,Y16.9
Eventos (fatos) cuja intenção é indeterminada,Y17.0
Eventos (fatos) cuja intenção é indeterminada,Y17.1
Eventos (fatos) cuja intenção é indeterminada,Y17.2
Eventos (fatos) cuja intenção é indeterminada,Y17.3
Eventos (fatos) cuja intenção é indeterminada,Y17.4
Eventos (fatos) cuja intenção é indeterminada,Y17.5
Eventos (fatos) cuja intenção é indeterminada,Y17.6
Eventos (fatos) cuja intenção é indeterminada,Y17.7
Eventos (fatos) cuja intenção é indeterminada,Y17.8
Eventos (fatos) cuja intenção é indeterminada,Y17.9
Eventos (fatos) cuja intenção é indeterminada,Y18.0
Eventos (fatos) cuja intenção é indeterminada,Y18.1
Eventos (fatos) cuja intenção é indeterminada,Y18.2
Eventos (fatos) cuja intenção é indeterminada,Y18.3
Eventos (fatos) cuja intenção é indeterminada,Y18.4
Eventos (fatos) cuja intenção é indeterminada,Y18.5
Eventos (fatos) cuja intenção é indeterminada,Y18.6
Eventos (fatos) cuja intenção é indeterminada,Y18.7
Eventos (fatos) cuja intenção é indeterminada,Y18.8
Eventos (fatos) cuja intenção é indeterminada,Y18.9
Eventos (fatos) cuja intenção é indeterminada,Y19.0
Eventos (fatos) cuja intenção é indeterminada,Y19.1
Eventos (fatos) cuja intenção é indeterminada,Y19.2
Eventos (fatos) cuja intenção é indeterminada,Y19.3
Eventos (fatos) cuja intenção é indeterminada,Y19.4
Eventos (fatos) cuja intenção é indeterminada,Y19.5
Eventos (fatos) cuja intenção é indeterminada,Y19.6
Eventos (fatos) cuja intenção é indeterminada,Y19.7
Eventos (fatos) cuja intenção é indeterminada,Y19.8
Eventos (fatos) cuja intenção é indeterminada,Y19.9
Eventos (fatos) cuja intenção é indeterminada,Y20.0
Eventos (fatos) cuja intenção é indeterminada,Y20.1
Eventos (fatos) cuja intenção é indeterminada,Y20.2
Eventos (fatos) cuja intenção é indeterminada,Y20.3
Eventos (fatos) cuja intenção é indeterminada,Y20.4
Eventos (fatos) cuja intenção é indeterminada,Y20.5
Eventos (fatos) cuja intenção é indeterminada,Y20.6
Eventos (fatos) cuja intenção é indeterminada,Y20.7
Eventos (fatos) cuja intenção é indeterminada,Y20.8
Eventos (fatos) cuja intenção é indeterminada,Y20.9
Eventos (fatos) cuja intenção é indeterminada,Y21.0
Eventos (fatos) cuja intenção é indeterminada,Y21.1
Eventos (fatos) cuja intenção é indeterminada,Y21.2
Eventos (fatos) cuja intenção é indeterminada,Y21.3
Eventos (fatos) cuja intenção é indeterminada,Y21.4
Eventos (fatos) cuja intenção é indeterminada,Y21.5
Eventos (fatos) cuja intenção é indeterminada,Y21.6
Eventos (fatos) cuja intenção é indeterminada,Y21.7
Eventos (fatos) cuja intenção é indeterminada,Y21.8
Eventos (fatos) cuja intenção é indeterminada,Y21.9
Eventos (fatos) cuja intenção é indeterminada,Y22.0
Eventos (fatos) cuja intenção é indeterminada,Y22.1
Eventos (fatos) cuja intenção é indeterminada,Y22.2
Eventos (fatos) cuja intenção é indeterminada,Y22.3
Eventos (fatos) cuja intenção é indeterminada,Y22.4
Eventos (fatos) cuja intenção é indeterminada,Y22.5
Eventos (fatos) cuja intenção é indeterminada,Y22.6
Eventos (fatos) cuja intenção é indeterminada,Y22.7
Eventos (fatos) cuja intenção é indeterminada,Y22.8
Eventos (fatos) cuja intenção é indeterminada,Y22.9
Eventos (fatos) cuja intenção é indeterminada,Y23.0
Eventos (fatos) cuja intenção é indeterminada,Y23.1
Eventos (fatos) cuja intenção é indeterminada,Y23.2
Eventos (fatos) cuja intenção é indeterminada,Y23.3
Eventos (fatos) cuja intenção é indeterminada,Y23.4
Eventos (fatos) cuja intenção é indeterminada,Y23.5
Eventos (fatos) cuja intenção é indeterminada,Y23.6
Eventos (fatos) cuja intenção é indeterminada,Y23.7
Eventos (fatos) cuja intenção é indeterminada,Y23.8
Eventos (fatos) cuja intenção é indeterminada,Y23.9
Eventos (fatos) cuja intenção é indeterminada,Y24.0
Eventos (fatos) cuja intenção é indeterminada,Y24.1
Eventos (fatos) cuja intenção é indeterminada,Y24.2
Eventos (fatos) cuja intenção é indeterminada,Y24.3
Eventos (fatos) cuja intenção é indeterminada,Y24.4
Eventos (fatos) cuja intenção é indeterminada,Y24.5
Eventos (fatos) cuja intenção é indeterminada,Y24.6
Eventos (fatos) cuja intenção é indeterminada,Y24.7
Eventos (fatos) cuja intenção é indeterminada,Y24.8
Eventos (fatos) cuja intenção é indeterminada,Y24.9
Eventos (fatos) cuja intenção é indeterminada,Y25.0
Eventos (fatos) cuja intenção é indeterminada,Y25.1
Eventos (fatos) cuja intenção é indeterminada,Y25.2
Eventos (fatos) cuja intenção é indeterminada,Y25.3
Eventos (fatos) cuja intenção é indeterminada,Y25.4
Eventos (fatos) cuja intenção é indeterminada,Y25.5
Eventos (fatos) cuja intenção é indeterminada,Y25.6
Eventos (fatos) cuja intenção é indeterminada,Y25.7
Eventos (fatos) cuja intenção é indeterminada,Y25.8
Eventos (fatos) cuja intenção é indeterminada,Y25.9
Eventos (fatos) cuja intenção é indeterminada,Y26.0
Eventos (fatos) cuja intenção é indeterminada,Y26.1
Eventos (fatos) cuja intenção é indeterminada,Y26.2
Eventos (fatos) cuja intenção é indeterminada,Y26.3
Eventos (fatos) cuja intenção é indeterminada,Y26.4
Eventos (fatos) cuja intenção é indeterminada,Y26.5
Eventos (fatos) cuja intenção é indeterminada,Y26.6
Eventos (fatos) cuja intenção é indeterminada,Y26.7
Eventos (fatos) cuja intenção é indeterminada,Y26.8
Eventos (fatos) cuja intenção é indeterminada,Y26.9
Eventos (fatos) cuja intenção é indeterminada,Y27.0
Eventos (fatos) cuja intenção é indeterminada,Y27.1
Eventos (fatos) cuja intenção é indeterminada,Y27.2
Eventos (fatos) cuja intenção é indeterminada,Y27.3
Eventos (fatos) cuja intenção é indeterminada,Y27.4
Eventos (fatos) cuja intenção é indeterminada,Y27.5
Eventos (fatos) cuja intenção é indeterminada,Y27.6
Eventos (fatos) cuja intenção é indeterminada,Y27.7
Eventos (fatos) cuja intenção é indeterminada,Y27.8
Eventos (fatos) cuja intenção é indeterminada,Y27.9
Eventos (fatos) cuja intenção é indeterminada,Y28.0
Eventos (fatos) cuja intenção é indeterminada,Y28.1
Eventos (fatos) cuja intenção é indeterminada,Y28.2
Eventos (fatos) cuja intenção é indeterminada,Y28.3
Eventos (fatos) cuja intenção é indeterminada,Y28.4
Eventos (fatos) cuja intenção é indeterminada,Y28.5
Eventos (fatos) cuja intenção é indeterminada,Y28.6
Eventos (fatos) cuja intenção é indeterminada,Y28.7
Eventos (fatos) cuja intenção é indeterminada,Y28.8
Eventos (fatos) cuja intenção é indeterminada,Y28.9
