Doença,Código CID-10
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.9
